Card Name,Set Name,Set Code,Card Number,Rarity,Supertype,PriceCharting URL,PriceCharting Search URL,TCGPlayer URL,Card Image URL,Price Source URL (fill me in)
Jolteon,Legendary Collection,base6,14,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/jolteon,https://www.pricecharting.com/search-products?q=Jolteon&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-14,https://images.pokemontcg.io/base6/14.png,
Machamp,Legendary Collection,base6,15,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/machamp,https://www.pricecharting.com/search-products?q=Machamp&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-15,https://images.pokemontcg.io/base6/15.png,
Muk,Legendary Collection,base6,16,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/muk,https://www.pricecharting.com/search-products?q=Muk&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-16,https://images.pokemontcg.io/base6/16.png,
Ninetales,Legendary Collection,base6,17,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/ninetales,https://www.pricecharting.com/search-products?q=Ninetales&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-17,https://images.pokemontcg.io/base6/17.png,
Venusaur,Legendary Collection,base6,18,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/venusaur,https://www.pricecharting.com/search-products?q=Venusaur&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-18,https://images.pokemontcg.io/base6/18.png,
Zapdos,Legendary Collection,base6,19,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/zapdos,https://www.pricecharting.com/search-products?q=Zapdos&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-19,https://images.pokemontcg.io/base6/19.png,
Beedrill,Legendary Collection,base6,20,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/beedrill,https://www.pricecharting.com/search-products?q=Beedrill&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-20,https://images.pokemontcg.io/base6/20.png,
Butterfree,Legendary Collection,base6,21,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/butterfree,https://www.pricecharting.com/search-products?q=Butterfree&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-21,https://images.pokemontcg.io/base6/21.png,
Electrode,Legendary Collection,base6,22,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/electrode,https://www.pricecharting.com/search-products?q=Electrode&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-22,https://images.pokemontcg.io/base6/22.png,
Exeggutor,Legendary Collection,base6,23,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/exeggutor,https://www.pricecharting.com/search-products?q=Exeggutor&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-23,https://images.pokemontcg.io/base6/23.png,
Golem,Legendary Collection,base6,24,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/golem,https://www.pricecharting.com/search-products?q=Golem&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-24,https://images.pokemontcg.io/base6/24.png,
Hypno,Legendary Collection,base6,25,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/hypno,https://www.pricecharting.com/search-products?q=Hypno&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-25,https://images.pokemontcg.io/base6/25.png,
Jynx,Legendary Collection,base6,26,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/jynx,https://www.pricecharting.com/search-products?q=Jynx&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-26,https://images.pokemontcg.io/base6/26.png,
Kabutops,Legendary Collection,base6,27,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/kabutops,https://www.pricecharting.com/search-products?q=Kabutops&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-27,https://images.pokemontcg.io/base6/27.png,
Magneton,Legendary Collection,base6,28,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/magneton,https://www.pricecharting.com/search-products?q=Magneton&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-28,https://images.pokemontcg.io/base6/28.png,
Mewtwo,Legendary Collection,base6,29,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/mewtwo,https://www.pricecharting.com/search-products?q=Mewtwo&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-29,https://images.pokemontcg.io/base6/29.png,
Moltres,Legendary Collection,base6,30,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/moltres,https://www.pricecharting.com/search-products?q=Moltres&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-30,https://images.pokemontcg.io/base6/30.png,
Nidoking,Legendary Collection,base6,31,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/nidoking,https://www.pricecharting.com/search-products?q=Nidoking&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-31,https://images.pokemontcg.io/base6/31.png,
Nidoqueen,Legendary Collection,base6,32,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/nidoqueen,https://www.pricecharting.com/search-products?q=Nidoqueen&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-32,https://images.pokemontcg.io/base6/32.png,
Pidgeot,Legendary Collection,base6,33,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/pidgeot,https://www.pricecharting.com/search-products?q=Pidgeot&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-33,https://images.pokemontcg.io/base6/33.png,
Pidgeotto,Legendary Collection,base6,34,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/pidgeotto,https://www.pricecharting.com/search-products?q=Pidgeotto&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-34,https://images.pokemontcg.io/base6/34.png,
Rhydon,Legendary Collection,base6,35,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/rhydon,https://www.pricecharting.com/search-products?q=Rhydon&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-35,https://images.pokemontcg.io/base6/35.png,
Arcanine,Legendary Collection,base6,36,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/arcanine,https://www.pricecharting.com/search-products?q=Arcanine&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-36,https://images.pokemontcg.io/base6/36.png,
Charmeleon,Legendary Collection,base6,37,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/charmeleon,https://www.pricecharting.com/search-products?q=Charmeleon&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-37,https://images.pokemontcg.io/base6/37.png,
Dark Dragonair,Legendary Collection,base6,38,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/dark-dragonair,https://www.pricecharting.com/search-products?q=Dark%20Dragonair&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-38,https://images.pokemontcg.io/base6/38.png,
Dark Wartortle,Legendary Collection,base6,39,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/dark-wartortle,https://www.pricecharting.com/search-products?q=Dark%20Wartortle&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-39,https://images.pokemontcg.io/base6/39.png,
Dewgong,Legendary Collection,base6,40,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/dewgong,https://www.pricecharting.com/search-products?q=Dewgong&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-40,https://images.pokemontcg.io/base6/40.png,
Dodrio,Legendary Collection,base6,41,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/dodrio,https://www.pricecharting.com/search-products?q=Dodrio&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-41,https://images.pokemontcg.io/base6/41.png,
Fearow,Legendary Collection,base6,42,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/fearow,https://www.pricecharting.com/search-products?q=Fearow&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-42,https://images.pokemontcg.io/base6/42.png,
Golduck,Legendary Collection,base6,43,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/golduck,https://www.pricecharting.com/search-products?q=Golduck&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-43,https://images.pokemontcg.io/base6/43.png,
Graveler,Legendary Collection,base6,44,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/graveler,https://www.pricecharting.com/search-products?q=Graveler&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-44,https://images.pokemontcg.io/base6/44.png,
Growlithe,Legendary Collection,base6,45,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/growlithe,https://www.pricecharting.com/search-products?q=Growlithe&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-45,https://images.pokemontcg.io/base6/45.png,
Haunter,Legendary Collection,base6,46,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/haunter,https://www.pricecharting.com/search-products?q=Haunter&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-46,https://images.pokemontcg.io/base6/46.png,
Ivysaur,Legendary Collection,base6,47,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/ivysaur,https://www.pricecharting.com/search-products?q=Ivysaur&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-47,https://images.pokemontcg.io/base6/47.png,
Kabuto,Legendary Collection,base6,48,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/kabuto,https://www.pricecharting.com/search-products?q=Kabuto&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-48,https://images.pokemontcg.io/base6/48.png,
Kadabra,Legendary Collection,base6,49,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/kadabra,https://www.pricecharting.com/search-products?q=Kadabra&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-49,https://images.pokemontcg.io/base6/49.png,
Kakuna,Legendary Collection,base6,50,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/kakuna,https://www.pricecharting.com/search-products?q=Kakuna&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-50,https://images.pokemontcg.io/base6/50.png,
Machoke,Legendary Collection,base6,51,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/machoke,https://www.pricecharting.com/search-products?q=Machoke&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-51,https://images.pokemontcg.io/base6/51.png,
Magikarp,Legendary Collection,base6,52,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/magikarp,https://www.pricecharting.com/search-products?q=Magikarp&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-52,https://images.pokemontcg.io/base6/52.png,
Meowth,Legendary Collection,base6,53,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/meowth,https://www.pricecharting.com/search-products?q=Meowth&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-53,https://images.pokemontcg.io/base6/53.png,
Metapod,Legendary Collection,base6,54,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/metapod,https://www.pricecharting.com/search-products?q=Metapod&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-54,https://images.pokemontcg.io/base6/54.png,
Nidorina,Legendary Collection,base6,55,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/nidorina,https://www.pricecharting.com/search-products?q=Nidorina&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-55,https://images.pokemontcg.io/base6/55.png,
Nidorino,Legendary Collection,base6,56,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/nidorino,https://www.pricecharting.com/search-products?q=Nidorino&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-56,https://images.pokemontcg.io/base6/56.png,
Omanyte,Legendary Collection,base6,57,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/omanyte,https://www.pricecharting.com/search-products?q=Omanyte&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-57,https://images.pokemontcg.io/base6/57.png,
Omastar,Legendary Collection,base6,58,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/omastar,https://www.pricecharting.com/search-products?q=Omastar&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-58,https://images.pokemontcg.io/base6/58.png,
Primeape,Legendary Collection,base6,59,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/primeape,https://www.pricecharting.com/search-products?q=Primeape&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-59,https://images.pokemontcg.io/base6/59.png,
Rapidash,Legendary Collection,base6,60,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/rapidash,https://www.pricecharting.com/search-products?q=Rapidash&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-60,https://images.pokemontcg.io/base6/60.png,
Raticate,Legendary Collection,base6,61,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/raticate,https://www.pricecharting.com/search-products?q=Raticate&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-61,https://images.pokemontcg.io/base6/61.png,
Sandslash,Legendary Collection,base6,62,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/sandslash,https://www.pricecharting.com/search-products?q=Sandslash&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-62,https://images.pokemontcg.io/base6/62.png,
Seadra,Legendary Collection,base6,63,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/seadra,https://www.pricecharting.com/search-products?q=Seadra&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-63,https://images.pokemontcg.io/base6/63.png,
Snorlax,Legendary Collection,base6,64,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/snorlax,https://www.pricecharting.com/search-products?q=Snorlax&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-64,https://images.pokemontcg.io/base6/64.png,
Tauros,Legendary Collection,base6,65,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/tauros,https://www.pricecharting.com/search-products?q=Tauros&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-65,https://images.pokemontcg.io/base6/65.png,
Tentacruel,Legendary Collection,base6,66,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/tentacruel,https://www.pricecharting.com/search-products?q=Tentacruel&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-66,https://images.pokemontcg.io/base6/66.png,
Abra,Legendary Collection,base6,67,Common,Pokémon,https://www.pricecharting.com/game/pokemon/abra,https://www.pricecharting.com/search-products?q=Abra&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-67,https://images.pokemontcg.io/base6/67.png,
Bulbasaur,Legendary Collection,base6,68,Common,Pokémon,https://www.pricecharting.com/game/pokemon/bulbasaur,https://www.pricecharting.com/search-products?q=Bulbasaur&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-68,https://images.pokemontcg.io/base6/68.png,
Caterpie,Legendary Collection,base6,69,Common,Pokémon,https://www.pricecharting.com/game/pokemon/caterpie,https://www.pricecharting.com/search-products?q=Caterpie&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-69,https://images.pokemontcg.io/base6/69.png,
Charmander,Legendary Collection,base6,70,Common,Pokémon,https://www.pricecharting.com/game/pokemon/charmander,https://www.pricecharting.com/search-products?q=Charmander&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-70,https://images.pokemontcg.io/base6/70.png,
Doduo,Legendary Collection,base6,71,Common,Pokémon,https://www.pricecharting.com/game/pokemon/doduo,https://www.pricecharting.com/search-products?q=Doduo&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-71,https://images.pokemontcg.io/base6/71.png,
Dratini,Legendary Collection,base6,72,Common,Pokémon,https://www.pricecharting.com/game/pokemon/dratini,https://www.pricecharting.com/search-products?q=Dratini&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-72,https://images.pokemontcg.io/base6/72.png,
Drowzee,Legendary Collection,base6,73,Common,Pokémon,https://www.pricecharting.com/game/pokemon/drowzee,https://www.pricecharting.com/search-products?q=Drowzee&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-73,https://images.pokemontcg.io/base6/73.png,
Eevee,Legendary Collection,base6,74,Common,Pokémon,https://www.pricecharting.com/game/pokemon/eevee,https://www.pricecharting.com/search-products?q=Eevee&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-74,https://images.pokemontcg.io/base6/74.png,
Exeggcute,Legendary Collection,base6,75,Common,Pokémon,https://www.pricecharting.com/game/pokemon/exeggcute,https://www.pricecharting.com/search-products?q=Exeggcute&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-75,https://images.pokemontcg.io/base6/75.png,
Gastly,Legendary Collection,base6,76,Common,Pokémon,https://www.pricecharting.com/game/pokemon/gastly,https://www.pricecharting.com/search-products?q=Gastly&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-76,https://images.pokemontcg.io/base6/76.png,
Geodude,Legendary Collection,base6,77,Common,Pokémon,https://www.pricecharting.com/game/pokemon/geodude,https://www.pricecharting.com/search-products?q=Geodude&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-77,https://images.pokemontcg.io/base6/77.png,
Grimer,Legendary Collection,base6,78,Common,Pokémon,https://www.pricecharting.com/game/pokemon/grimer,https://www.pricecharting.com/search-products?q=Grimer&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-78,https://images.pokemontcg.io/base6/78.png,
Machop,Legendary Collection,base6,79,Common,Pokémon,https://www.pricecharting.com/game/pokemon/machop,https://www.pricecharting.com/search-products?q=Machop&type=prices,https://prices.pokemontcg.io/tcgplayer/base6-79,https://images.pokemontcg.io/base6/79.png,
